Table 1
CMANAME,CMAUID,CSDNAME,CSDUID,public_caf,public_ef,public_emp,public_gs,public_hf,public_psef,public_srf,walk_caf,walk_ef,walk_emp,walk_gs,walk_hf,walk_psef,walk_srf,ada_code_n,ADA_code
Toronto,535,Toronto,3520005,0.622779593538462,0.493668748818477,0.530440683139312,9.92307692307692,0.46468951389436,0.0989978898370134,0.47577119667583,0.546024940589743,0.544239302414986,0.315759209012181,3.24247393162393,0.399147428727097,0.0725110984737644,0.644962272923077,35200282,  35200282
Toronto,535,Toronto,3520005,0.596160214066667,0.659496899906317,0.604247591811798,7.17777777777778,0.537728148021637,0.0886367878003818,0.548230599576352,0.250368576733333,0.631530421379742,0.12468743166129,1.9929337037037,0.208078629894504,0,0.298496646444445,35200284,  35200284
Toronto,535,Toronto,3520005,0.660168940840909,0.571867436148276,0.56374397900773,7.68181818181818,0.505736992283842,0.0937246936118712,0.524307981304117,0.359510889795454,0.571310621093654,0.204068245912187,2.43207840909091,0.302477570918702,0,0.445257466113636,35200285,  35200285
Toronto,535,Toronto,3520005,0.521537539264706,0.683940899664679,0.610228371920353,9,0.530726517251503,0.0848135203668665,0.549846016856866,0.128590869088235,0.371810569879469,0.082080437948913,2.26533235294118,0.172744339793944,0,0.249633171441176,35200286,  35200286
Toronto,535,Toronto,3520005,0.47907142981579,0.655501238558346,0.58157882417948,8.76315789473684,0.501604532331541,0.0801991581706337,0.524791133475008,0.0946354533157895,0.344730811050549,0.0815610685275173,2.22874189189189,0.202152065134862,0,0.335684559342105,35200288,  35200288
Toronto,535,Toronto,3520005,0.139911812166667,0.348691692728397,0.319083844623697,11.8285714285714,0.181276514717001,0.0326147495326285,0.208247285168786,0.00677392918055556,0.110068124201363,0.0258427804900265,3.30515856481481,0.0163193472998795,0,0.0275763207638889,35200289,  35200289
Toronto,535,Toronto,3520005,0.139296761050847,0.340948428728986,0.303911487831063,18.5593220338983,0.177171855388714,0.0314148271253973,0.204759597313637,0.00699758779661017,0.147475528817216,0.019149517255293,4.82002768361582,0.0255181134243357,0,0.0348959391864407,35200290,  35200290
Toronto,535,Toronto,3520005,0.667732137666667,0.590853691238654,0.696584078295444,4.42857142857143,0.568267741869866,0.115387562388755,0.53630466807686,0.443302477904762,0.143816819148689,0.716068591693052,2.3709253968254,0.336630642096389,0.125631898865033,0.458198159952381,35200291,  35200291
Toronto,535,Toronto,3520005,0.455371589242424,0.529757210522847,0.486533372715379,11.7121212121212,0.415994009312661,0.0675767926701937,0.437240879460551,0.0859202795454545,0.255441358037952,0.0542519764122063,3.939575,0.135328125718999,0,0.12958745469697,35200292,  35200292
Toronto,535,Toronto,3520005,0.619042387424242,0.498297607546703,0.541193391362219,6.51515151515152,0.454316319869976,0.0824036797589093,0.472098259812254,0.390278366454546,0.368440870256065,0.191990923176733,4.13898535353535,0.224712742457634,0,0.446476571242424,35200293,  35200293
Toronto,535,Toronto,3520005,0.296799885530612,0.493505024781196,0.41694913695629,15.2765957446809,0.330499284696086,0.0538619106967559,0.363802535125236,0.0178054678979592,0.269555260398422,0.0532418043127735,3.89305578231293,0.140760791715969,0,0.254839998673469,35200295,  35200295
Toronto,535,Toronto,3520005,0.645904452545454,0.470179555124852,0.550990898387874,7.42424242424242,0.458998672114078,0.0905625262633094,0.475165159495572,0.527486736606061,0.425232403875832,0.326746812175381,4.26453787878788,0.338777393081376,0.0618115994736476,0.636038678606061,35200296,  35200296
Toronto,535,Toronto,3520005,0.397358995471698,0.556256639241858,0.496432407800838,10.5660377358491,0.415781610704339,0.0662886811389816,0.438523483188095,0.0342210833396226,0.157128621235675,0.0501977536705952,3.24821257861635,0.148152355890008,0,0.15529871109434,35200297,  35200297
Toronto,535,Toronto,3520005,0.5301425494,0.5167953830646,0.487229229952095,8.8,0.421384546186435,0.0709095214061954,0.447885953957659,0.2719755792,0.442515195391433,0.122117852823057,2.53056166666667,0.180977944022887,0,0.2019790606,35200299,  35200299
Toronto,535,Toronto,3520005,0.323527548233333,0.540989946106012,0.471852639097766,16.9888888888889,0.373117821058141,0.0576199524756701,0.406376602318796,0.0145522069888889,0.133796673500273,0.047125908742353,5.34601462962963,0.123898175517196,0,0.170505092744444,35200300,  35200300
Toronto,535,Toronto,3520005,0.500085714826087,0.55181532612946,0.508044765333566,7.39130434782609,0.439863229752512,0.0713738247039987,0.46428371776341,0.139715997956522,0.368203954839271,0.0749121484370555,2.51926086956522,0.147162634593787,0,0.133099641304348,35200301,  35200301
Toronto,535,Toronto,3520005,0.5387803635,0.392872813545767,0.490517832258427,5.96666666666667,0.392740466698746,0.0806505007198819,0.393973676261268,0.380051754666667,0.185579064743156,0.512615234455341,1.83406444444444,0.263259553158621,0.0992270460529635,0.559603641266667,35200302,  35200302
Toronto,535,Toronto,3520005,0.465137033479167,0.395036804534252,0.443564759662216,11.7659574468085,0.355678260839677,0.067779613976693,0.360819125594901,0.269817838104167,0.158867651153809,0.149801247220837,4.54431979166667,0.143284947392396,0,0.339901189916667,35200303,  35200303
Toronto,535,Toronto,3520005,0.200718517540541,0.411225063887054,0.364172929180571,18.5945945945946,0.241340654310065,0.0378727092923179,0.272691938916586,0.0133497742432432,0.157331576618827,0.0238698029893352,6.22353333333333,0.0466261253228606,0,0.0439103287297297,35200304,  35200304
Toronto,535,Toronto,3520005,0.568056782470588,0.49490377833334,0.5021201206151,8,0.416326667598674,0.0737514544306919,0.444547300948855,0.301079419,0.388924636654702,0.131585464195604,3.00089019607843,0.183341660287469,0,0.213761300705882,35200306,  35200306
Toronto,535,Toronto,3520005,0.495152019419355,0.439783756858994,0.457287494660614,8.67741935483871,0.368959904870383,0.0669207045845204,0.388948912303409,0.239570786612903,0.240114594171411,0.0985214673218948,2.59042419354839,0.141261165499161,0,0.168779341258065,35200307,  35200307
Toronto,535,Toronto,3520005,0.234733013888889,0.353456979020802,0.313258449854036,14.5416666666667,0.250884603942798,0.04135388656639,0.265666599631271,0.010617213,0.120473385967375,0.033308208107799,4.03006412037037,0.0912194797477868,0,0.0983398702222222,35200308,  35200308
Toronto,535,Toronto,3520005,0.29757298325,0.529472968131257,0.476005681333745,9.85416666666667,0.344643688328949,0.0539206104968278,0.382990740979298,0.017241260125,0.121639708094754,0.0471455637217939,2.40579027777778,0.0855358219431335,0,0.0987209620833333,35200309,  35200309
Toronto,535,Toronto,3520005,0.380579336833333,0.37644305370328,0.37083558530921,11.9166666666667,0.299069228121479,0.0527016916910594,0.322182752529022,0.09787844375,0.152886132929609,0.057212143229774,5.815059375,0.0923266341683293,0,0.0857991895208334,35200310,  35200310
Toronto,535,Toronto,3520005,0.283863664564102,0.450054161010225,0.409121460293463,12.5384615384615,0.314649720521741,0.0503691385296183,0.347095436067792,0.0155832107179487,0.133396399217352,0.0464930362051146,3.98140929487179,0.0810976457874791,0,0.108606321692308,35200311,  35200311
Toronto,535,Toronto,3520005,0.343404788666667,0.586719944236963,0.524994984324787,7.66666666666667,0.399387104429393,0.0594925315394895,0.435698589726684,0.0181394737222222,0.103398872419842,0.0550373712107692,3.35554814814815,0.099791395172295,0,0.137931095333333,35200313,  35200313
Toronto,535,Toronto,3520005,0.1782645912,0.373922540875314,0.342680136459701,16.9777777777778,0.212417151169494,0.0332414953141348,0.243507926551519,0.0209707956888889,0.166215130454798,0.0276054822983802,4.12247888888889,0.0355712842968441,0,0.0418383706666667,35200314,  35200314
Toronto,535,Toronto,3520005,0.245988266051724,0.466180561160663,0.433292959294448,16.2413793103448,0.28584244590091,0.0467268712984426,0.326409540782483,0.0169916740344828,0.127390577687048,0.0400052534670997,4.81892873563218,0.0483831127109974,0,0.0705116353275862,35200316,  35200316
Toronto,535,Toronto,3520005,0.260954688862069,0.399177647633031,0.377382707620982,15.6896551724138,0.271844717262304,0.045171635048017,0.303565197170348,0.0266133584827586,0.111499829114312,0.0377124148699304,5.19341988304093,0.0407503411077186,0,0.0673511123275862,35200318,  35200318
Toronto,535,Toronto,3520005,0.172622278938776,0.349645324422612,0.327794974280204,22.7142857142857,0.203147427184226,0.0318973412147192,0.236470537926553,0.0156494937346939,0.130456470377435,0.0340700411627763,6.13837210884354,0.030284909474046,0,0.0585024908979592,35200320,  35200320
Toronto,535,Toronto,3520005,0.224197892109091,0.31169466720132,0.294083383071269,9.74545454545455,0.214419134994847,0.0362078016099261,0.243015499690709,0.0279800963818182,0.0976582334188615,0.0250314817617927,4.55175848484848,0.0381994620009611,0,0.0671000491272727,35200321,  35200321
Toronto,535,Toronto,3520005,0.173266361146667,0.276585615179712,0.259569993288552,11.1333333333333,0.173655255210206,0.0281175372867908,0.219567721429081,0.02628057688,0.0940711310907722,0.0208181114021331,2.80767955555556,0.0220478252563152,0,0.0795732302266667,35200323,  35200323
Toronto,535,Toronto,3520005,0.152936070508475,0.275947837636724,0.26692733635693,20.3389830508475,0.168148402927513,0.0288360212337852,0.205457669284314,0.00975279530508475,0.0629276603148978,0.0408958273912884,6.63753333333333,0.0265410549716667,0,0.0610699632542373,35200324,  35200324
Toronto,535,Toronto,3520005,0.138618294125,0.243484320279215,0.24280345396898,20.7021276595745,0.149690261785113,0.0274737222757705,0.185842503355375,0.0091828774375,0.0519655329027448,0.029952606580011,4.92783020833333,0.0276221194273198,0,0.0630004076666667,35200325,  35200325
Toronto,535,Toronto,3520005,0.130927692513889,0.225388996138424,0.214344026487349,14.5,0.134588942556853,0.0234997291576491,0.177312933271593,0.0197610585833333,0.0874033633872641,0.0194354765620541,2.97088587962963,0.0216885945575945,0,0.0654316015555556,35200326,  35200326
Toronto,535,Toronto,3520005,0.142268033606061,0.46590940565202,0.340991381498009,16.9242424242424,0.232950478759792,0.0455972782114902,0.190578757021146,0.00654797998484848,0.221594444994711,0.0628344884363462,4.39353461538462,0.0644011216397616,0,0.0837410215,35200327,  35200327
Toronto,535,Toronto,3520005,0.216940490852941,0.522980072531763,0.518871208403271,14.0882352941176,0.428239808217854,0.0826490504343815,0.294401046585538,0.0124578675294118,0.199806430827683,0.05003169579758,4.84090147058824,0.0872660204598493,0,0.0386053412058824,35200328,  35200328
Toronto,535,Toronto,3520005,0.270776144428571,0.571387833190971,0.574726647371795,11.8095238095238,0.492013232377528,0.0830485786080197,0.3451120762231,0.0217540972857143,0.185654661528045,0.0972192078092979,5.21109796747968,0.141931021399889,0,0.0885622968333333,35200329,  35200329
Toronto,535,Toronto,3520005,0.221636755633333,0.499054673405616,0.485239174748327,13.9666666666667,0.415395811644525,0.071581787039166,0.284154197045926,0.00944469473333333,0.194148586660666,0.0749076957230288,4.18807183908046,0.202957654117635,0,0.0934733059666667,35200330,  35200330
Toronto,535,Toronto,3520005,0.302070079307692,0.601689396866279,0.603585282787306,6.92307692307692,0.533475046490391,0.0834199988527634,0.378263190314178,0.0273018223846154,0.180783472514932,0.112131221529069,2.40748108974359,0.190942314151371,0,0.120921024057692,35200331,  35200331
Toronto,535,Toronto,3520005,0.818191069666667,0.79128814604504,0.848241837293219,4.81818181818182,0.805761819733892,0.142115120370533,0.725444880136148,0.549522468848485,0.503858863485354,0.538175891736386,1.87472929292929,0.681395165670881,0.304035684466374,0.592752605030303,35200332,  35200332
Toronto,535,Toronto,3520005,0.557039537013333,0.432127757511237,0.520646465607219,9.26666666666667,0.422001520030696,0.081467514225129,0.414216723830533,0.34819704164,0.207556069517591,0.371775459731732,3.42972933333333,0.249330941910296,0.026592341000979,0.346914448053333,35200333,  35200333
Toronto,535,Toronto,3520005,0.774855871465517,0.548836871898413,0.677388024995312,5.55172413793103,0.562923494143135,0.122894554258223,0.562500837380237,0.619095968051724,0.389352735714429,0.781314410973128,2.26355545977011,0.544946820433088,0.194732853006976,0.75790844537931,35200334,  35200334
Toronto,535,Toronto,3520005,0.572281733111111,0.536819884278125,0.512316014930996,6.15873015873016,0.44437472909582,0.0811576226182206,0.465834212734252,0.313164137571429,0.535154955359932,0.149445426168716,2.35326349206349,0.21623873536601,0,0.281690252714286,35200335,  35200335
Toronto,535,Toronto,3520005,0.212797322,0.276068112267414,0.258090573909238,6.95744680851064,0.198959935477531,0.0316265904975714,0.223725949877967,0.0176153845957447,0.0799258109706919,0.024906639070355,3.67249609929078,0.0555576008707313,0,0.0532002617446808,35200336,  35200336
Toronto,535,Toronto,3520005,0.766286579314286,0.727311458107045,0.791711665840848,5.28571428571429,0.757743321639399,0.130430108438511,0.674199798336739,0.547134617,0.510010617057338,0.674549649779136,1.69957238095238,0.648991775439805,0.268451947604118,0.586831425457143,35202000,  35202000
Toronto,535,Toronto,3520005,0.483212405071429,0.63122998998175,0.662223922587076,5.92857142857143,0.64555837902503,0.0943725724603988,0.511680770972543,0.0437077637142857,0.2155771116835,0.146099137809,2.39491666666667,0.271548142520609,0,0.247053487785714,35202001,  35202001
Toronto,535,Toronto,3520005,0.26504159906,0.461142730665708,0.432184289461695,11.15,0.301629459553813,0.0486933585928932,0.344948650105883,0.0097681186,0.0849367300287363,0.0535593726412172,3.69133888888889,0.0505236171814523,0,0.09224234447,35202003,  35202003
